832;1148_2020_33X25_La plage_PC;;1148;2020;33X25;La plage;paul;;
833;1149_2020_40X40_Autoportrait 306_PC;;1149;2020;40X40;Autoportrait;paul;;
834;1150_2020_40X40_Autoportrait 301 bis_PC_ ?;;1150;2020;40X40;Autoportrait;paul;;
835;1151_2020_40X40_Autoportrait_301_PC_ ?;;1151;2020;40X40;Autoportrait;paul;;
836;1152_2020_60X60_Jee-Soon_Kim_PC;;1152;2020;60X60;Jee Soon Kim;paul;;
837;1153_2020_60X60_Jee-Soon-Kim_2_PC;;1153;2020;60X60;Jee Soon Kim;paul;;
838;1154_2020_80X80_L'étreinte_PC;;1154;2020;80X80;L'étreinte;paul;;
839;1155_2020_80X80_Jee-Soon-Kim_3_PC;;1155;2020;80X80;Jee Soon Kim;paul;;
840;1156_2020_25X30_Le pin_PC;;1156;2020;25X30;Le pin;paul;;
841;1157_2020_25X30_Le chêne vert_PC;;1157;2020;25X30;Le chêne vert;paul;;
842;1158_2020_25X30_Lé chien 1_PC;;1158;2020;25X30;Le chien;paul;;
843;1159_2020_25X30_Le chien 2_PC;;1159;2020;25X30;Le chien;paul;;
844;1160_2020_80X80_L'arbre en fleurs_PC;;1160;2020;80X80;L'arbre en fleurs;paul;;
845;1161_2020_33X24_L'oiseau an 2020_PC;;1161;2020;33X24;L'oiseau an 2020;paul;;
846;1163_2020_40X40_Autoportrait – masque_PC;;1163;2020;40X40;Autoportrait – masque;paul;;
847;1163_2020_40X40_La gachée_PC;;1163;2020;40X40;La gachée;paul;;
848;1164_2020_80X80_Un luberon_PC;;1164;2020;80X80;Un luberon;paul;;
849;1165_2020_60X60_Un couple_PC;;1165;2020;60X60;Un couple;paul;;Numero de titre ?
850;1166_2020_33X24_Un couple_PC;;1166;2020;33X24;Un couple;paul;;Numero de titre ?
851;1167_2020_80X80_Un luberon_PC;;1167;2020;80X80;Un luberon;paul;;
852;1168_2020_80X80_Une colline_PC;;1168;2020;80X80;Une colline;paul;;Numero de titre ?
853;1169_2020_80X80_La brisée_PC;;1169;2020;80X80;La brisée;paul;;
854;1170_2020_33X24_Dame étrusque 1_PC;;1170;2020;33X24;Dame étrusque;paul;;
855;1171_2020_33X24_Dame étrusque 2_PC;;1171;2020;33X24;Dame étrusque;paul;;
856;1172_2020_33X24_Dame étrusque 3_PC;;1172;2020;33X24;Dame étrusque;paul;;
857;1173_2020_33X24_Dame étrusque 4_PC;;1173;2020;33X24;Dame étrusque;paul;;
858;1174_2020_80X80_Colline_PC;;1174;2020;80X80;Colline;paul;;Numero de titre ?
859;1175_2020_80X80_Luberon_PC;;1175;2020;80X80;Luberon;paul;;Numero de titre ?
860;1177_2020_60X60_Transatlantique 1_PC;;1177;2020;60X60;Transatlantique;paul;;
861;1178_2020_60X60_Transatlantique 2_PC;;1178;2020;60X60;Transatlantique;paul;;
862;1179_2020_60X60_Transatlantique 8_PC;;1179;2020;60X60;Transatlantique;paul;;
863;1180_2020_60X60_Transatlantique 4_PC;;1180;2020;60X60;Transatlantique;paul;;
864;1181_2020_60X60_Transatlantique  5_PC;;1181;2020;60X60;Transatlantique;paul;;
865;1182_2020_60X60_Transatlantique 16_PC;;1182;2020;60X60;Transatlantique;paul;;
866;1183_2020_33X24_Petit bonhomme_PC;;1183;2020;33X24;Petit bonhomme;paul;;
867;1187_2020_60X60_Transatlantique 3_PC;;1187;2020;60X60;Transatlantique;paul;;
868;1188_2020_60X60_Transatlantique 14_PC;;1188;2020;60X60;Transatlantique;paul;;
869;1189_2020_60X60_Transatlantique 10_PC;;1189;2020;60X60;Transatlantique;paul;;
870;1190_2020_60X60_Transatlantique 19_PC;;1190;2020;60X60;Transatlantique;paul;;
871;1191_2020_60X60_Transat 20_PC;;1191;2020;60X60;Transt;paul;;
872;1192_2020_60X90_Transat 11_PC;;1192;2020;60X90;Transat;paul;;
873;1193_2020_150X50_Transatlantique 20_PC;;1193;2020;150X50;Transatlantique;paul;;
874;1194_2020_150X50_Transatlantique 21_PC;;1194;2020;150X50;Transatlantique;paul;;
875;1195_ 2020_ 90X60_ Transat N°22_PC;;1195;2020;90X60;Transat;paul;;
876;1197_20X20_90X60_Transatlantique 23_PC;;1197;2020;90X60;Transatlantique;paul;;
877;1198_2020_40X40_Transatlantique 24_PC;;1198;2020;40X40;Transatlantique;paul;;
878;1199_2020_40X40_Transatlantique 25_PC;;1199;2020;40X40;Transatlantique;paul;;
879;1200_2020_40X40_Transatlantique 26_PC;;1200;2020;40X40;Transatlantique;paul;;
880;1201_2020_60X60_Transatlantique 27_PC;;1201;2020;60X60;Transatlantique;paul;;
881;1202_20X20_60X60_Transatlantique 28_PC;;1202;2020;60X60;Transatlantique;paul;;
882;1203_2020_150X50_Transatlantique 9_PC;;1203;2020;150X50;Transatlantique;paul;;
883;1204_2020_40X40_Transatlantique 29_PC;;1204;2020;40X40;Transatlantique;paul;;
884;1205_2020_150X50_TRANSAT 30_PC;;1205;2020;150X50;Transat;paul;;
885;1206_2020_40X40_TRANSAT 31_PC;;1206;2020;40X40;Transat;paul;;
886;1207_2020_33X24_TRANSAT_32_PC;;1207;2020;33X24;Transat;paul;;
887;1208_2020_150X50_TRANSAT 33_PC;;1208;2020;150X50;Transat;paul;;
888;1209_2020_60X60_TRANSAT 34_PC;;1209;2020;60X60;Transat;paul;;
889;1210_2020_90X60_TRANSAT 35_PC;;1210;2020;90X60;Transat;paul;;
890;1211_2020_40X40_TRANSAT 36_PC;;1211;2020;40X40;Transat;paul;;
891;1212_2020_40X40_TRANSAT 37_PC;;1212;2020;40X40;Transat;paul;;
892;1213_2020_40X40_TRANSAT 38_PC;;1213;2020;40X40;Transat;paul;;
893;1214_2020_40X40_TRANSAT 39_PC;;1214;2020;40X40;Transat;paul;;
894;1215_2020_80X40_TRANSAT 40_PC;;1215;2020;80X40;Transat;paul;;
895;1221_09/09/2020_60X60_TRANSAT 8 BIS_PC;;1221;2020;60X60;Transat;paul;;
896;1216_2021_150X50_TRANSAT 41_PC;;1216;2021;150X50;Transat;paul;;
897;1217_2021_80X40_TRANSAT 42_PC;;1217;2021;80X40;Transat;paul;;
898;1218_18/19/2021_80X40_TRANSAT 43_PC;;1218;2021;80X40;Transat;paul;;
899;1219_21/22/2021_80X40_TRANSAT 44_ PC;;1219;2021;80X40;Transat;paul;;
900;1220_23/24/2021_TRANSAT 58_PC;;1220;2021;;Transat;paul;;
901;1222_27/2021_60X60_TRANSAT 59_PC;;1222;2021;60X60;Transat;paul;;
902;1223_27/28/2021_60X60_TRANSAT 60_PC ( ? );;1223;2021;60X60;Transat;paul;;
903;1224_04/05/01/2021_80X80_TRANSAT 62_PVC;;1224;2021;80X80;Transat;paul;;
904;1225_03/04/01/2021_TRANSAT 63_ PC;;1225;2021;;Transat;paul;;
905;1226_06/02/2021_80X40_TRANSAT 61_PC;;1226;2021;80X40;Transat;paul;;
906;1227_11/02/2021_80 X80_TRANSAT 64_PC;;1227;2021;80X80;Transat;paul;;
907;1228_(1188 b!s)_17/02/2021_60X60_TRANSAT 14 BIS_PC;;1228;2021;60X60;Transat;paul;;
908;1230_28_03_2021_60X60__TRANSAT N° 65_PC;;1230;2021;60X60;Transat;paul;;
909;1231_03_04_2021_DEBRIS N°1_PC;;1231;2021;;Débris;paul;;
910;1232_04_04_21_60x60_TRANSAT ROUGE 66_PC;;1232;2021;60X60;TRANSAT ROUGE 66;paul;;
911;1233_08_04_21_60x60_TRANSAT 68_PC;;1233;2021;60X60;Transat;paul;;
912;1234_12_04_21_50x150_TRANSAT 69_PC;;1234;2021;50X150;Transat;paul;;
913;1235_16_04_2021_40X80_DEBRIS (?)  N° 2_PC;;1235;2021;40X80;Débris;paul;;
914;1236_25_04_21_80X80_TRANSAT N° 71_D.SAUZE;;1236;2021;80X80;Transat;sauze;;
915;1237_17°04_21_24X24_TRANSAT N° 72_ armel_village;;1237;2021;24X24;Transat;armel_village;;
916;1238_07_05_21_40X40_ESSAI SQUELETTE_N° 73_ PC;;1238;2021;40X40;Essais squelette;paul;;
917;1239_13_05_21_60X69_PERSONNAGES_N° 74_PC;;1239;2021;60X69;Personnages;paul;;
918;1240_14_05_21_80X40_IRENE_N°75_ED.pamboukjian;;1240;2021;80X40;Irène;pamboukjian;;
919;1241_ 19 09 21_ 90X60 LA BRISEE N°2_PC;;1241;2021;90X60;La brisée;paul;;
920;1242_9/10 06 21_90X60_Reprise de LA BRISEE N°1_PC;;1242;2021;90X60;Reprise de LA BRISEE N°1;paul;;
921;1243_04 06 21_90X60_Reprise de LA BRULEE N° 0 _PC;;1243;2021;90X60;Reprise de LA BRULEE N° 0 ;paul;;
922;1244_3 4 07 21_40X80_TRANSAT N° 74 _PC;;1244;2021;40X80;Transat;paul;;
923;1245_8  9 07 21_60X60 ESSAI N° 75 PC;;1245;2021;60X60;Essais;paul;;
924;1246_13 07 21_TRANSAT N° 76 PC;;1246;2021;;Transat;paul;;
925;1247_30 07 21_ 60X60_L'ARB EN FLEU_réduction_CARO;;1247;2021;60X60;L'arbre en fleurs;Caro;;Titre -  Collection ?
926;1248_7 8 21_90X60_LA PLGE 1_PC;;1248;2021;90X60;La plage;paul;;
927;1249_7 8 21_60X60_Reprise toile de JO_L'ETREINTE_PC;;1249;2021;60X60;L'ETREINTE;paul;;Reprise toile
928;1250_19 8 21_30X25_Série LA BRISEE_1_PC;;1250;2021;30X25;La brisée;paul;;
929;1251_20 8 21_30X25_Série LA BRISEE N°2_PC;;1251;2021;30X25;La brisée;paul;;
930;1252_23 8 21_60X60__Sér!e LA BRISEE N° 3_PC;;1252;2021;60X60;La brisée;paul;;
931;1253_ ? 7 21_40X40 _ TRANSAT N° 76_PC1254;;1253;2021;40X40;Transat;paul;;
932;1254_ ? 06 21_80X80_L'ARBRE EN FLEURS_PC;;1254;2021;80X80;L'arbre en fleurs;paul;;
933;1255_ ? 8 21_80X80_TRANSAT N° 77_PC;;1255;2021;80X80;Transat;paul;;
934;1256_09 21_90X60_LA PLAGE 2_PC;;1256;2021;90X60;La plage;paul;;
935;1257_9 21_90X60_LA PLAGE 3_PC;;1257;2021;90X60;La plage;paul;;
936;1186_19 ??_(     )_L'oiseau_Ch;;1186;19 ??;;L'oiseau;paul;chateau;
937;867_40X40_Supprimé_PC;;867;;40X40;Supprimé;paul;;Année -  numéro de titre ?
938;900_40X40_Supprimée_PC;;900;;40X40;Supprimé;paul;;Année -  numéro de titre ?
939;1055_40X40_Supprimé_PC;;1055;;40X40;Supprimé;paul;;
940;1057_40X40_Supprimé_PC;;1057;;40X40;Supprimé;paul;;
941;1078_40X40_Supprimé_PC;;1078;;40X40;Supprimé;paul;;
942;1093_40X40_Supprimé_PC;;1093;;40X40;Supprimé;paul;;
943;1122_40X40_Supprimé_PC;;1122;;40X40;Supprimé;paul;;
944;1124_40X40_Supprimé_PC;;1124;;40X40;Supprimé;paul;;
945;1146_40X40_Supprimé_PC;;1146;;40X40;Supprimé;paul;;
946;1229_ reste libre pour un transt N° 67;;1229;;;transt;paul;;
947;583_2007_80X80_Bateau-bleu_Coll_M-Fabre;;;;;;;;
;004_1963_69X50_Village-4_Coll-safirstein;004_1963_69X50_Village-4_Coll-A-Safirstein.jpeg;4;1963;65X50;Village;safirstein;;
;005_1959_65X50_Village-1;;5;1959;65X50;Village;paul;;
;010 ?_40X40_Titre Coll-S-Kaminka;;10;;40X40;;sam;;
;017_1990_40X40_Terre-difficile_Coll-S-Saminka;;17;1990;40X40;Terre difficile;sam;;
;018_1979_40X40_Terre-difficile-8_Coll-D-Faysse;;18;1979;40X40;Terre difficile;faysse;;
;019_1990_70X70_Temps-froid_Coll-S-Kaminka;;19;1990;70X70;Temps froid;sam;;
;020_1990_40X40_Souvenir_Coll-S-Kaminka;;20;1990;40X40;Souvenir;sam;;
;028_1990_40X40_Plaisance-12bis_Coll-S-Kaminka;;28;1990;40X40;Plaisance;sam;;
;088_1972_100X73_Colline-21bis_Coll-P-Coupille;;88;1972;100X73;Colline;paul;box ;
;145_1960_100X50_Village_Avant-le-printemps_PC;;145;1960;100X50;Avant le printemps;paul;box;
;546bis_1964_132X92_Village;;546;1964;132X92;Village;paul;box;
;803_2011_100X100_Couple_01;;803;2011;100X100;Couple;paul;box;
;090bis_1970_100X73_Colline-21_Coll-P-Coupille;;90bis;1970;100X73;Colline;paul;box ;
;1024_2017_60X60_Visage-prison-2_Coll-P-Coupille;;;;;;;;
;1025_2017_60X60_Visage-prison-3_Coll-P-Coupille;;;;;;;;
;1307_1965_65X50_Roseaux_PC;;;;;;;;
;142_1973_100X65_Colline_25bis_PC;;;;;;;;
;526_1973_146X115_Colline_23_PC;;;;;;;;
;542_1980_185X122_Collage_2_PC;;;;;;;;
;546bis_1964_132X92_Village_PC;;;;;;;;
;569_1976_188X114_Couple_ 7bis_PC;;;;;;;;
;696_1955_100X73_Maternité_PC;;;;;;;;
;710_1969_100X73_Luberon_PC_pas signée_tâchée;;;;;;;;
;721_2008_80X80_Couple colline_13bis_PC;;;;;;;;
;779_2011_80X80_Redite-verte_PC;;;;;;;;
;795_2012_60X60_Passe-temps_4_PC;;;;;;;;
;796_2012_60X60_Passe-temps_5_PC;;;;;;;;
;880_2013_80X_80_Foule_7_PC;;;;;;;;
;880bis_2013_80X80_Foule_8_PC;;;;;;;;
;936_2015_80X80_L-echo-sourd_2_PC;;;;;;;;
;937_2015_80X80_L-echo-sourd_3_PC;;;;;;;;
